text,label
"Dacă se ivește ocazia, soluții personalizate pot fi incluse în produs.",ron
Vreți să beți ceva?,ron
Ar trebui să vă odihniți.,ron
Tot ce am nevoie este o pauză.,ron
"Obrajii tăi, două tăieturi de rodie, se văd în spatele voalului.",ron
Era oarecum încântat.,ron
Voi încerca să-l contactez pe Tom acum.,ron
Tom se află sub presiune.,ron
Ei vor să te vadă.,ron
Sami nu e un vampir obișnuit.,ron
Lucrez acolo de trei luni.,ron
Tom nu este invitatul nostru.,ron
A fost din cauză că am fost foarte ocupat.,ron
Nu este prima dată.,ron
Reveniți mâine.,ron
Articolul exprimă opinia personală a autorului.,ron
Ai adus floricele de porumb?,ron
De ce maşina lui Tom este parcată pe locul nostru de parcare?,ron
Voi doi mergeți în Boston?,ron
Noi am pierdut tot echipamentul nostru.,ron
Nu simte nicio reticență în recunoașterea erorilor.,ron
De ce nu ne-ați invitat?,ron
Destinul Romei a fost de a cuceri lumea.,ron
Ăsta e fals.,ron
Ea este o poetă remarcabilă.,ron
Răul vine mai repede decât se întoarce.,ron
Mânca-l-ar mama pe el de băiat frumos!,ron
Băiatul a umplut geanta lui cu haine.,ron
Cine ar face așa ceva?,ron
"Destul, omule! Doar taci din gură.",ron
Tom nu a ajuns aici la timp.,ron
Nu am escaladat niciodată Muntele Fuji.,ron
Aceasta este o rază ultraroşie.,ron
Ce o să le spui?,ron
El m-a sunat.,ron
Conversația irațională a continuat.,ron
Șpaga e mai mult primită decât dată.,ron
Depinde de context.,ron
"Nu pot face altfel decât să simt că atunci când vin aici, toate simţurile îmi sunt mai ascuțite decât de obicei.",ron
De abia îl aud.,ron
Cineva trebuie să te oprească.,ron
Aș vrea să locuiesc în Europa într-o zi.,ron
Nu este nevoie de urlete.,ron
Nu-ți face griji pentru o simplă bagatelă!,ron
Cât de mulți dintre voi sunt?,ron
Tom purta șosete albe.,ron
Insist să ne lase în pace.,ron
Știi ce a spus?,ron
Este atât de distractiv să vorbești în atâtea limbi.,ron
Mă asculți?,ron
Speranța este verde.,ron
Trebuie să-i ceri scuze lui Tom.,ron
Aceasta a fost a cincea carte a Rodicăi.,ron
Are destulă voință.,ron
Jane are multe haine de spălat.,ron
"Nu, mulțumesc. Sunt obosită.",ron
Ia-o mai ușor căci urmează un drum plin de gropi.,ron
Au schimbat sistemul.,ron
Pare să fie fericit.,ron
"Totuși, mă doare umărul.",ron
Compania pierde bani.,ron
"Ești cu zece ani prea tânăr, ca să conduci un Lexus.",ron
Sami s-a așezat.,ron
Știe Tom să înoate?,ron
Asta e enervant.,ron
Vrea Mary să merg cu ea?,ron
Acest aspect ar trebui să fie satisfăcător pentru toată lumea.,ron
Am un prieten care locuiește în America.,ron
Am nevoie de un timbru poștal.,ron
A fost atât de frig azi-noapte încât nu am putut dormi.,ron
Am un cal care vorbește.,ron
Aș face altfel decât ai făcut tu.,ron
Eram acasă.,ron
Amândouă au mers la moschee.,ron
Ei au coborât la următoarea stație de autobuz.,ron
Tom urăște temele.,ron
Avea un singur scop în viață: să devină bogat.,ron
Mă grăbesc.,ron
Nu-mi amintesc foarte bine de Tom.,ron
Să nu mai încercăm asta.,ron
Instinctul pentru supraviețuire este înnăscut.,ron
Fricțiuni comerciale pot să apară între cele două națiuni în orice moment.,ron
Câți kilometri aleargă sportivii într -un maraton?,ron
Tom está usando libros bilingües para estudiar francés.,spa
"Que otros hagan la guerra, tú, feliz Austria, cásate.",spa
Ella es por lejos la que trabaja más duro en la compañía.,spa
Tom tenía 13 en ese momento.,spa
Esa es la cosa más importante que he aprendido de ti.,spa
Suzhou es preciosa.,spa
El bebé se soltaba con un 'abela'.,spa
"Cada vez que veo esa foto, vuelven a emerger de entre mis recuerdos los días que pasé contigo.",spa
Hizo llorar a su hermana.,spa
Ese padrastro se te va a infectar.,spa
Me tiré un pedo en clase y la maestra me echó.,spa
Estas historietas que lees son de lo más casposas.,spa
El niño volvió.,spa
"Dos pasos adelante, tres para atrás.",spa
Tom no necesita preocuparse por nada. Mary se ocupará de todo.,spa
¿Esperas que yo mienta por ti?,spa
Dice el médico que fume menos.,spa
Esos estudiantes están estudiando todos inglés.,spa
El mes pasado mandó pintar su casa de blanco.,spa
No creemos que sobreviva.,spa
Anda para Buxlifa.,spa
Quisiera tomar algo contra el mareo.,spa
Tú hablas mi lenguaje.,spa
El verso más bonito del poema más corto sólo tiene dos palabras: Te quiero.,spa
Ellos no venden eso.,spa
Eres de España.,spa
¡Dale a la paz una oportunidad!,spa
Tom estaba apresurado así que dejó su cama sin hacer.,spa
Es una pena que esos edificios tan bellos y antiguos estén en ruinas y llenos de pintadas.,spa
Tomás es rubio.,spa
Tom estuvo de acuerdo de buena gana.,spa
Tom se quitó la ropa sucia y la metió directamente a la lavadora.,spa
Me voy a dormir temprano.,spa
La gente no es estúpida.,spa
¿A qué hora sueles desayunar?,spa
Todos son unos mentirosos.,spa
¿Qué zapatos llevas puestos?,spa
Ella se quedó hasta tarde anoche.,spa
Mary no tiene idea de qué decirle.,spa
¿Le gusta escuchar música clásica?,spa
Hay que abrigarse bien.,spa
No puedo recordar el significado de la palabra que había buscado ayer.,spa
Ella huele mal.,spa
Me siento vieja.,spa
La policía de Detroit tarda alrededor de 58 minutos en responder las llamadas al 911.,spa
"¡Mirad qué bola de polvo negro, oh ciudadanos, avanza hacia nosotros! Al punto en armas, ceñid el muro: el enemigo se acerca!",spa
¿Cuándo es tu boda?,spa
¿Entonces han visto a ese militante?,spa
"La vida es dura, pero yo soy más dura.",spa
Su fiesta de cumpleaños se va a hacer mañana por la noche.,spa
Inténtenlo mañana con más ganas.,spa
¿Eres un estudiante nuevo?,spa
Ella bebe demasiada cerveza.,spa
Al despertar oí una melodía antes perdida en mis recuerdos.,spa
"Como he trabajado todo el día, estoy cansado.",spa
Un árbol caído obstruyó la carretera.,spa
Hay un abanico encima de la mesa.,spa
"Sí un tiempo prudencial ha pasado, deberíamos dejar de lamentarnos.",spa
Doce más veintiuno son treinta y tres. Trece más treinta y uno son cuarenta y cuatro.,spa
Ella le dio leche al gato.,spa
Es el mejor pavo que he probado nunca.,spa
Llevó toda la tarde.,spa
Tengo que ir a ayudar a Tom.,spa
No quiero verme más joven.,spa
¿Qué hora da tu reloj?,spa
Váis a Reims.,spa
Yo creo que todo el mundo debería aprender otro idioma.,spa
A partir de ahora no diré más sin mi abogado.,spa
Espero con ganas a ir a tu casa a comer.,spa
Tiene buen corazón.,spa
Sabía que era plástico pero que tenía sabor a madera.,spa
Sólo dije lo que se dice.,spa
¿Me podría enmarcar esta foto?,spa
Creo que ella no vendrá.,spa
Docenas de jóvenes asistieron a la manifestación.,spa
Están uno detrás del otro.,spa
Estos caballos son de ella.,spa
Se enfadó.,spa
¿Qué pasará el jueves?,spa
El perro se está tratando de arrancar.,spa
El niñito está acostumbrado a hablar con adultos.,spa
Tengo un poco de fiebre hoy.,spa
"Una piedra negra capturó una piedra blanca y, después de que ésta fue retirada del tablero, se quedó con una sola libertad. En el siguiente movimiento, si una piedra blanca ocupaba ese mismo lugar, ahora vacío, capturaría esa piedra negra, pero esto no estaba permitido, porque eso repetiría la última posición en el tablero.",spa
En una recta existen infinitos puntos.,spa
Estaba a punto de escribir una carta.,spa
¿No te importa lo que pase?,spa
"La confianza es difícil de construir, pero fácil de destruir.",spa
"Deberías meter a ese niño en cintura, siempre lo está toqueteando todo con sus manos sucias.",spa
Se venden.,spa
Hoy anotaré treinta puntos en el partido.,spa
La economía mundial está ahora en recesión.,spa
No puedo soportar eso más.,spa
¿De qué serviría?,spa
Tom esperó jadeando.,spa
Nadie es ferpecto.,spa
¿Qué has averiguado acerca de Tom?,spa
Sami probó el LSD una vez.,spa
La carretera se curva hacia la derecha en este punto.,spa
El clima cambia.,spa
"Sin mover la cabeza, siga mi dedo con sus ojos, por favor.",spa
La ciudad donde vivo es famosa por sus castillos antiguos.,spa
Deberíais dejar de preocuparos.,spa
Debes haber hecho mucho dinero.,spa
No puedo quedarme a esperaros.,spa
Ellos quieren participar en las olimpiadas.,spa
¿Te fue muy difícil?,spa
Tengo un amigo que le da de comer fresas a su perro.,spa
Evito la sal siempre que puedo.,spa
Bebe menos y duerme más.,spa
Mary tiene que dejar de salir con ese.,spa
"A Mary, el cabello le llega hasta la cintura.",spa
Tengo la costumbre de ducharme por la noche.,spa
Tom no sabe lo que está haciendo Mary ahora.,spa
No estamos seguros de dónde está la madre.,spa
Buena vida.,spa
Alguien se lo preguntó.,spa
La actriz está estudiando su papel.,spa
Llegué al estadio a las cuatro de la tarde pero el partido ya había empezado.,spa
"Tengo más edad que tú, es por eso que sé más sobre algunos asuntos.",spa
Ya me cansé de ellas.,spa
Ayer fui al zoo y vi una morsa gigante.,spa
Portugal fue el primer país del mundo en abolir la pena de muerte.,spa
Me gusta que el viento juegue con tu pelo.,spa
"No se preocupen, no muerdo.",spa
Coincidieron a pesar de todo.,spa
Stephen Miller es un nacionalista blanco.,spa
"Después de que le puse llave a todas las puertas, me fui a dormir.",spa
"Tom habla bien francés, aunque no perfectamente.",spa
Intercederé por ti.,spa
Los vuelos nocturnos son escasos.,spa
La mayor parte del dolor se ha ido.,spa
A ella le robaron su bolso.,spa
Sólo dime lo que sabes del problema.,spa
Sus modales no son los de un caballero.,spa
Emily está llorando.,spa
¿Qué dijo?,spa
Te ves realmente contento esta mañana.,spa
Yo estaba demasiado cansado para continuar trabajando.,spa
En español está el tiempo cronológico y el tiempo atmosférico.,spa
Ella consiguió gratis el pasaje.,spa
"Tenemos libertad de expresión y libertad de pensamiento, pero la primera se ejerce mucho más que la segunda.",spa
La mejor manera de que los niños coman zanahorias es usarlas en la confección de pasteles.,spa
¿Quién no piensa así?,spa
No debes juzgar a un hombre por su apariencia.,spa
Eres un hombre paciente.,spa
Esto es de él.,spa
La leche huele mal.,spa
Tengo problemas de espalda.,spa
¿A quién se le ocurrió invitar a Tom a mi fiesta?,spa
Siempre sacudo mi abrigo cuando llego a casa.,spa
Yo animo a la selección francesa porque me identifico con el país y porque mi abuelo vino de allá. Yo le quería mucho.,spa
La cena estará esperando.,spa
El banco le cuida el dinero a las personas.,spa
¿Podéis darme la receta de vuestra ensalada?,spa
Los filósofos tienden no tener mucho contacto con el mundo exterior.,spa
En una situación así se cometen errores.,spa
El ordenador puede detectar 200 tipos de error.,spa
Él llevaba dos horas de lectura cuando ella entró.,spa
No puedo masajear mi espalda yo solo.,spa
"En no pocas prisiones americanas y filipinas hay quien tiene que dormir de pie, a veces atados a las rejas, por falta de espacio.",spa
¡Vamos a ver una película!,spa
Ellas son bellas.,spa
Vamos a mi oficina.,spa
Lee estas frases.,spa
Él ha escrito un libro en China.,spa
"Perdón, ¿te hice esperar?",spa
No he oído nada más de él.,spa
Si aprendes esperanto podrás practicarlo con mucha gente.,spa
Gira la llave.,spa
Ellos lo ayudaron.,spa
¿Entonces sois extremeños?,spa
Falta un minuto para las tres.,spa
¿Qué quieres ser de mayor?,spa
Es hora de que nuestros hijos se vayan a la cama.,spa
Me mordió un perro.,spa
Tom ha dado mucho a esa empresa.,spa
Tom vio algo detrás de Mary.,spa
Mi novio se rehúsa a usar el microondas.,spa
No olvide seguirnos en Twitter y Facebook para mantenerse al tanto de actualizaciones e información sobre nuevas versiones.,spa
Él actúa como un loco.,spa
¿Qué estoy oyendo?,spa
Este libro lo bajé de internet.,spa
Desearía poder ayudarte a encontrar un buen empleo.,spa
¿Es un vino francés?,spa
No me estás escuchando.,spa
Pensábamos que la Tierra daba vueltas alrededor del Sol.,spa
No toques nada aquí.,spa
"Pero a la medida en que las civilizaciones se volvían más complejas, se requerían mejores métodos de comunicación.",spa
No puedo abrir ese frasco de palmitos.,spa
Ella debe de haber dicho mentiras.,spa
¿Conocés al señor Takahashi?,spa
Espero que Tom pueda solucionarlo.,spa
Su última novela me pareció interesante.,spa
Estoy preocupado por mi futuro.,spa
No debemos decirle nada a Tom.,spa
"La próxima vez, hablame con más cuidado.",spa
No puedo no burlarme de él.,spa
Soy alérgico al polen.,spa
El agua es líquida.,spa
Ella tiene mi edad.,spa
Tom trabajaba solo.,spa
La leyenda dice que el hechizo sólo dura hasta la medianoche.,spa
No nos olviden.,spa
Me gusta la música moderna.,spa
Tuvo el accidente mientras estaba sin seguro.,spa
Es decepcionante para una mujer ver a alguien con la misma ropa que ella.,spa
¿Qué está pasando en el mundo?,spa
Japón juega un papel clave en la economía mundial.,spa
En la necesidad está la verdad.,spa
¿Habéis visto a mi hermana?,spa
¡Nos vemos mañana en la biblioteca!,spa
La forma de hablar de Tom me puso nervioso.,spa
Hacía tanto calor que dormí con la ventana abierta.,spa
"Digo que ya me acostumbré, pero cada vez me duele más.",spa
Mi tortuga se llama Leonardo porque soy fan de las Tortugas Ninjas.,spa
Entonces te lo han acabado.,spa
Se dice que ella cuidaba del huérfano.,spa
Tom no quiere trabajar más aquí.,spa
Los sitios de pornografía son de los más visitados de internet.,spa
Hoy Tom tiene buen aspecto.,spa
Su escuela parece ser muy mala.,spa
Su primo vive en Estados Unidos.,spa
Tuve suerte de que el policía no me diera una multa por dar una vuelta en U en una intersección que no tenía una señal de vuelta en U.,spa
Los zapatos son de cuero.,spa
Mucha gente en el mundo está hambrienta.,spa
La ardilla llevaba una pequeña máscara.,spa
Están reformando la estación de servicio.,spa
Todavía no me acostumbré a la vida en el campo.,spa
"Finalmente, su amistad terminó, y su íntima relación desapareció.",spa
Ella tampoco coge el teléfono.,spa
A Tom y a María les gusta jugar al baloncesto.,spa
Escuche esto.,spa
Pua canta.,spa
Se ríe de sus propios chistes.,spa
Tom debe de estar enfadado.,spa
Me duele mucho la pierna izquierda.,spa
Puedes tomar todo lo que quieras.,spa
¿Por qué me preguntas mi nombre?,spa
No os muráis.,spa
No he tenido noticias suyas durante un mes.,spa
"No seré un turista, sino un explorador de nuevas sensaciones.",spa
¿Tú eres famosa?,spa
"Si todos fueran iguales a usted, ¡la vida sería una maravilla!",spa
"Si tuviese suficiente dinero, podría comprar esta cámara.",spa
Manejarán hacia Leqser.,spa
El natto huele horrible pero sabe delicioso.,spa
"«¿Estás triste?» «No, ¿por qué debería estarlo?»",spa
Tom dijo que iba a besar a María.,spa
No se quede de pie.,spa
Todo fue creado por Dios.,spa
"Si te acercas, el perro te atacará.",spa
Para mi decepción su carta no llegó.,spa
¿A qué hora vos pensás que él volverá?,spa
Gervasio y Flor se mostraron reticentes a hacerlo público.,spa
Yo luchaba contra el sueño.,spa
Me duele la tripa por haber comido demasiado.,spa
"Entre más loco, mejor.",spa
Tom giró la válvula.,spa
Tengo que volver a casa un poco más temprano hoy.,spa
No tiene caso pedirle que asista.,spa
Compré una gorra en esta tienda.,spa
Copiarán sus frases.,spa
Hablamos de baloncesto.,spa
Mi destino es su voz; mi madre lo puede cambiar.,spa
Fallé a propósito.,spa
Tom dice que yo soy el causante de es accidente.,spa
No pude oírlo.,spa
Llegamos hoy.,spa
Estoy ocupado con un nuevo trabajo.,spa
Los profesores me veían como un alumno capacitadísimo.,spa
El bote de remos se alejó de la orilla.,spa
Cada vez hay menos insectos.,spa
Las pésimas condiciones meteorológicas complicaron la situación.,spa
"En el momento en que ella me vio, empezó a reír.",spa
Nunca me pondría algo como eso.,spa
Prefiero comer fideos fritos que arroz frito.,spa
Está con Peter.,spa
Alguien se ha puesto mis zapatos por equivocación.,spa
"Oh, ¿sabes qué?",spa
¡Ojalá ganes!,spa
En la próxima vida quiero ser un oso.,spa
Murió durante la operación.,spa
El prefijo telefónico internacional para llamar a Italia es treinta y nueve (+39).,spa
Hay trazas relevantes de iridio en este estrato.,spa
No soy tu hermanita.,spa
¡Dejad ya de mangonearlo todo!,spa
Odio llevar ortodoncia.,spa
Adivinen qué me pasó.,spa
¿Cuántas horas tenés para almorzar?,spa
Tom ha pagado sus deudas.,spa
Esto no terminará bien.,spa
"La verdad es que las series alemanas nunca me han interesado, pero igual con esta hago una excepción.",spa
Me escondí debajo de la mesa.,spa
"Pensé que ese tipo tenía un arma, así que le disparé.",spa
El Gobierno tendría que derogar esas viejas normas.,spa
Solo confía en ella.,spa
Ya puedes abrir el regalo.,spa
¿Estás esperando algo?,spa
No tengo ningún problema dejando que otros ayuden.,spa
Yo no lo escogí.,spa
Él tuvo una muerte natural.,spa
Afeitadlos.,spa
Eres un idiota.,spa
Hoy se rieron de mí en el colegio.,spa
"""¿Has visto mi móvil?"" ""Está sobre la mesa.""",spa
"De cuerdo y de loco, todos tenemos un poco.",spa
¿Qué es lo que motiva a Tom?,spa
Deja de titubear.,spa
Le gustan sus zapatos nuevos.,spa
No le arriendo la ganancia.,spa
La actriz parece más joven que lo que es.,spa
"Tom comió en un restaurante nuevo el otro día, pero no recuerda el nombre del restaurante.",spa
Tomás nos está mirando.,spa
Tom dijo que creía que lo que hizo Mary fue un error.,spa
Mary sabe hablar japonés.,spa
Ya no tengo nada que perder.,spa
Quien se daña su nariz se daña su cara.,spa
Tomás perdió el foco.,spa
Estamos tratando de sopesar todas las opciones antes de tomar una decisión definitiva.,spa
Pensé que haría más fácil.,spa
"Pepperberg esperaba que un sistema similar ayudara a Alex a comprender el significado de las palabras, no sólo sus sonidos.",spa
¿Cuáles son las calles?,spa
Saldré en un momento.,spa
¡Ahí no es el problema!,spa
El bibliotecario catalogó los libros nuevos.,spa
"Hay una teoría según la cual, las cordilleras son titanes muertos petrificados.",spa
Él no viene acá todos los días.,spa
El coste de vida en los Estados Unidos estaba aumentando.,spa
Tom piensa que Mary es realmente presumida.,spa
No te he visto nunca bailar.,spa
Déjalo.,spa
Ella tiene cinco hermanos mayores.,spa
Me gustaría concertar una cita para pasado mañana.,spa
Tuve que firmar el contrato.,spa
Decidme cómo llegar a la playa.,spa
Senté a la abuela en la cama.,spa
Tom será capaz de resolver el problema.,spa
Tengo una casa cómoda.,spa
No me gusta tu tono para hablar conmigo.,spa
Esta frase no es francesa.,spa
Él tiene cuarenta años.,spa
Eso podemos hacerlo.,spa
El día del saci es el 31 de octubre.,spa
No puedo soportar más su violencia.,spa
"A decir verdad, conduje el auto de mi padre sin su permiso.",spa
Él regresa de Berlín mañana.,spa
El mundo es un pañuelo y tú eres los mocos.,spa
Nos casaremos en octubre.,spa
El agua de la canilla es peligrosa.,spa
Mary no me hace ni caso.,spa
La guerra comenzó cinco años más tarde.,spa
Éstos son mis pantalones.,spa
No me diría por qué ella se fue a la casa primero.,spa
Tenemos un montón de trabajo por hacer.,spa
Me encontré con un amigo de hace tiempo afuera de la estación.,spa
Las aves están cantando alegremente en la jaula.,spa
Van a ir de paseo a Icelladen.,spa
El barco navegaba con la bandera americana.,spa
Tom debería ganar.,spa
No se me da bien expresar mis sentimientos.,spa
Estados Unidos ha ordenado la retirada de todo el personal de los consulados de los países de Oriente Medio.,spa
Tom no entiende las reglas.,spa
Todos dicen que él es un tipo afeminado.,spa
Ella ni siquiera me miraría.,spa
Esta isla fue habitada por pescadores.,spa
Mi padre reposó su mano sobre mi hombro.,spa
Él tuvo que memorizar la totalidad del mensaje.,spa
Es realmente importante.,spa
"A medida que el tablero se llena durante el juego, algunos grupos sobreviven y otros no.",spa
Pedí ayuda.,spa
Me gustaría ver lo que sucedería si intentaras besar a Tom.,spa
Tienes un bonito caballo.,spa
No es fácil hacer amigos.,spa
"El asaí es el fruto de una palmera que crece únicamente en estado silvestre, en la selva lluviosa al norte de Brasil.",spa
¿Estás segura?,spa
"Calmaos, solo os está pinchando.",spa
Resulta que las he amarrado.,spa
Se necesita una aguja más gruesa para coser jeans.,spa
"Me parece poco probable que alguien, salvo los nativos, traduzca las frases rusas - ¡y eso es triste!",spa
Todos se acordaron de Tom.,spa
Estos ratoncitos están destinados a la investigación científica.,spa
Fue un sueño interesante.,spa
"Dijo ""¡abracadabra!"", y apareció un pichón.",spa
El tenis es divertido.,spa
Estas flores crecen en países cálidos.,spa
Estoy harto de sus quejas.,spa
"Temer es morir mil veces, es peor que la muerte.",spa
"Cada vez que enciendo el microondas, mi Wi-Fi deja de funcionar. Es extremadamente molesto.",spa
Ella me besó en la mejilla y dijo buenas noches.,spa
No tienen por qué ir.,spa
Eres mi esposa.,spa
No quería que lo pillaran.,spa
Estoy buscando a alguien para enamorarme.,spa
Podemos ayudarlos.,spa
Os lo hemos aclarado para que no os queden dudas.,spa
Es la hora de acostarse.,spa
Soy un prisionero.,spa
Me apunté a ese club hace diez años.,spa
Querría conocerte mejor.,spa
Hay sangre en el agua.,spa
¿Quién estaba sentado delante de usted en el cine?,spa
Respiré el aroma de las flores del jardín.,spa
Mi consejo la motivó.,spa
Estás tan flaca.,spa
Cualquier revista está bien.,spa
Te doy mi palabra de honor más sagrada de que desde mañana dejaré de mentir.,spa
"Tengo mucho que hacer, así que probablemente no pueda ir mañana.",spa
Un año después nació Paul.,spa
Barcelona es el paraíso de la cocina catalana.,spa
Ella siempre está contenta.,spa
El gato está jugando con la pelota.,spa
Sus amigos tuvieron que ponerle un candado al congelador para evitar que ella comiese helado.,spa
María trabajaba en un circo. Era contorsionista.,spa
George es tan alto como su padre.,spa
"Tanto Tom como Mary pueden tocar no solo el clarinete, sino también la flauta.",spa
Tan solo pido unos minutos.,spa
No sé si podré sustentar el alto costo de la reforma.,spa
Ustedes son tan aburridos.,spa
Los libros están organizados por temas.,spa
La Sirenita suspiró y con tristeza miró su cola de pez.,spa
Tom baja películas a menudo.,spa
Reza varias veces al día.,spa
Tom no es bueno para guardar secretos.,spa
"Los principios pasan, pero los hábitos permanecen.",spa
Ella cambió su comportamiento durante estos dos años.,spa
Asegúrate de tener bien puesto el arnés de seguridad antes de proceder al siguiente paso.,spa
Regresó después de una larga ausencia.,spa
¡Ella tiene poderes supernaturales!,spa
Hablé con él.,spa
Sam recibió un trato injusto al ser despedido poco antes de que su trabajo se hiciera permanente.,spa
Me encanta como hablas.,spa
El precio de esta cámara de fotos es exorbitante.,spa
Me quieren matar.,spa
Tus besos saben a canela.,spa
Estoy esperando que abran la tienda.,spa
Ven a recogerme sobre las doce.,spa
Dos personas que hablan en esperanto se encuentran realmente en pie de igualdad.,spa
Si Dios quiere...,spa
Shawn Mendes apareció en portada de la revista.,spa
Optó por apoyarse en sus amigos en lugar de hacerlo en sus familiares,spa
Hallé fácil el juego.,spa
La salud significa todo para mí.,spa
Aquí está mi amiga Felicia.,spa
El enemigo se aproxima a la ciudad.,spa
Hemos llegado a un impasse en nuestra relación.,spa
Él no vio nadie más en la estación.,spa
Tom respeta a sus padres.,spa
"¡Vamos, ven conmigo!",spa
Yo soy quien se las quemó.,spa
El discurso de Tom fue el último.,spa
Él dijo a sus niños que no hicieran tanto ruido.,spa
¿Por qué no entras y esperas?,spa
Ella habló como si no hubiera pasado nada.,spa
Algunos chicos se burlan de mí en la escuela.,spa
Llegó incluso a participar en la Vuelta Ciclista a España.,spa
Es demasiado temprano.,spa
No necesitamos llamar a un plomero.,spa
En la fiesta de inauguración de la exposición de Mary vi a varios artistas de renombre.,spa
¡Qué elegante corbata!,spa
Tom es quisquilloso y rara vez prueba algo nuevo.,spa
Parece que esta noche vamos a trabajar horas extra hasta muy tarde.,spa
Tom siempre fue un soñador.,spa
¡Disfruta tu vida!,spa
Hoy estoy ocupado.,spa
Ya me he leído este libro.,spa
Puede que Mary lo limpie.,spa
Yo pienso que Francia es el país más bello de Europa.,spa
"Pese a ser muy viejo, es fuerte.",spa
"Bebo 1,7 litro de agua por día.",spa
Lo mataron con una sola bala.,spa
Solo tienes que firmar aquí.,spa
¿Por qué estás todo el rato cambiando las banderas?,spa
"Estábamos cenando tranquilamente cuando, de repente, las luces se apagaron.",spa
El único hombre que realmente no puede vivir sin mujeres es el ginecólogo.,spa
Tom fue honesto.,spa
La turba furiosa le lanzaba objetos a la policía.,spa
¿Ahora dónde estoy?,spa
"Me encanta la lectura, el canto y el baile.",spa
Tomás necesita tu apoyo.,spa
Tomás comió torta.,spa
¿Se nota?,spa
Haz lo que te mande tu corazón.,spa
En la guerra primero mueren las verdades.,spa
No le importa nada.,spa
Estaba cansado de hacer mis deberes.,spa
Ellas no querían que Mary muriera.,spa
No había previsto hacerlo.,spa
Yo afirmé que era inocente.,spa
No he terminado de leer el libro todavía.,spa
¿Cómo habría sido mi vida de no haber habido ordenadores?,spa
Transportó trigo a Rwiba.,spa
Las mujeres son bellas y sabias.,spa
Solo quería verte.,spa
Tom no está en su oficina.,spa
Solo queríamos ganar.,spa
Te llevo.,spa
¡Deje la puerta abierta cuando vaya!,spa
Tom descubrió que Mary estaba robando de la caja registradora.,spa
Fue una trampa.,spa
Ese trabajo me mata de aburrimiento.,spa
