text,label
"Brian Malkinson (né en 1985) est un homme politique canadien, il est élu à l'Assemblée législative de l'Alberta lors de l'élection provinciale de 2015. Il représente la circonscription de Calgary-Currie en tant qu'un membre du Nouveau Parti démocratique de l'Alberta.",fra
"Condecorado como dignitário da Imperial Ordem de Cristo e da Rosa, além de Grã-Cruz da Ordem Militar da Torre e Espada, do Valor, Lealdade e Mérito e da Legião de Honra. Recebeu do imperador o título de visconde em 1854 e de marquês em 1872. Era do Conselho de Sua Majestade, Gentil-Homem da Imperial Câmara e Fidalgo Cavaleiro da Casa Imperial.",por
"Paulo de Almeida Ribeiro (Porto Alegre, 15 de abril de 1932 — São Paulo, 11 de junho de 2007) foi um jogador e treinador de futebol brasileiro, também conhecido como Paulinho de Almeida.",por
"O tufão Melor (designação internacional: 0918; designação do JTWC: 20W; designação filipina: tufão Quedan) foi um intenso ciclone tropical que afetou as Marianas Setentrionais e atingiu o Japão no final de setembro e início de outubro de 2009. Sendo o vigésimo sexto ciclone tropical, a décima oitava tempestade dotada de nome e o décimo tufão da temporada de tufões no Pacífico de 2009, Melor formou-se de uma área de perturbações meteorológicas a várias centenas de quilômetros a leste-sudeste das Marianas Setentrionais em 29 de setembro. Com condições meteorológicas favoráveis ao seu desenvolvimento, Melor tornou-se uma tempestade tropical ainda naquele dia, e uma tempestade tropical severa no dia seguinte, assim que seguia vigorosamente para oeste-noroeste. A partir de então, Melor começou a sofrer rápida intensificação e se tornou um tufão em 1 de outubro. Melor continuou a se intensificar rapidamente, e atingiu seu pico de intensidade em 4 de outubro, com ventos máximos sustentados de 215 km/h (10 minutos sustentados), segundo a Agência Meteorológica do Japão (AMJ), ou 260 km/h (1 minuto sustentado), segundo o Joint Typhoon Warning Center (JTWC), tornando-se o mais intenso tufão da temporada após superar a pressão atmosférica central mínima do tufão Choi-wan em 5 hPa.",por
"Además del museo del granito, el edificio también acoge en la planta superior el centro de interpretación del yacimiento arqueológico de Hijovejo, donde se muestra a través de cartelas y de material arqueológico expuesto, una explicación sobre la fortaleza romana de Hijovejo, y su importancia en el proceso de romanización de Extremadura, mostrando cerámica, aras votivas, columnas, herramientas... y una maqueta a escala del yacimiento.[6]​[4]​",spa
"La Stoke, Matthews s-a regăsit jucând în a doua divizie pentru prima dată după 28 de ani. Deși Stoke nu stătea bine cu lichiditățile, Tony Waddington i-a oferit un contract pe doi ani cu un salariu de £50 pe săptămână – dublu față de cât primea la Blackpool. Semnarea contractului a fost difuzată în direct la Sportsweek, cu Waddington șoptindu-i în ureche „Bine te-ai întors acasă, Stan. De ani buni clubul ăsta nu merge în nici o direcție. Acum suntem pe drumul cel bun”. Stanley Matthews a debutat pe 24 octombrie 1961, când Stoke a jucat cu Huddersfield Town pe Victoria Ground. Au venit la stadion 35.974 de spectatori – mai mulți decât în meciul din etapa precedantă – iar Matthews a pasat la unul din golurile înscrise în poarta lui Huddersfield într-o victorie cu 3–0. A înscris trei goluri în 21 de meciuri în restul sezonului 1961–1962.",ron
"Tra gli uomini ha vinto per il secondo anno consecutivo lo spagnolo Mario Mola, mentre la gara femminile è andata, come per il 2016, alla bermudiana Flora Duffy.",ita
"Para preencher a cavidade do molde com o material plástico fundido, é preciso uma pressão de injeção. A intensidade de dessa pressão de injeção depende de fatores com:",por
"Ca episcop al Aradului a îndrumat activitatea administrativă-economică a eparhiei, a redeschis Mănăstirea Prislop, a fost preocupat de valorificarea patrimoniului cultural-artistic al eparhiei. A editat volumul „Mănăstirea Hodoș-Bodrog” (Arad, 1980). A făcut parte din câteva delegații sinodale care au vizitat alte biserici, participant la adunarea generală a Conferinței Bisericilor Europene de la Nyborg (1964).",ron
"Candy e Alice tiveram uma relação muito difícil quando crianças, devido ao que Alice gostava de balé, e Candy queria dançar como ela: um dia ela lhe tomou suas sapatilhas de balé e as colocou, e quando Alice se deu conta as pegou de volta. Quando estavam discutindo Alice tropeçou e caiu pelas escadas, e desde então não pode voltar a praticar.",por
Pieve di S. Maria in Loc. Ciusara - XI secoloFaceva parte di un monastero Camaldolese. Conserva opere di tradizione bizantina fatte da maestro Ciconia presente in altre chiese della provincia. (vedi il link sotto) Sulla facciata ad archi rampanti si apre il rosone caratteristico. L'interno è a una sola navata e le absidi laterali sono abbellite da affreschi.,ita
"Premier ministre, il a été soupçonné d'avoir constitué un « cabinet noir » à Matignon chargé de fournir au gouvernement gaulliste des armes contre ses opposants.",fra
"Pierre Werner (n. 29 decembrie 1913, Lille, Franța - d. 24 iunie 2002, Luxemburg) a fost un economist și om politic luxemburghez, prim ministru al Luxemburgului între 1959-1974 și între 1979-1984.",ron
"Nel 2012 acquisisce gli stabilimenti italiani dell'americana Georgia-Pacific di Castelnuovo Garfagnana (LU) e Avigliano (PZ) ed i marchi Tenderly e Tutto. Contestualmente, Georgia-Pacific Italia srl, cambia la propria ragione sociale in Airtissue srl.",ita
"La serie di gare dei Campionati del mondo ha toccato Abu Dhabi, Gold Coast, Yokohama per poi raggiungere Leeds, Amburgo, Edmonton, Montreal, Stoccolma e Rotterdam.",ita
"Le groupe des difféomorphismes d'une variété M de classe Ck est le groupe des Ck-difféomorphismes de M dans M. On le note Diff k(M), ou Diff(M) quand k est implicite. Il est « gros », au sens où il n'est pas localement compact (sauf si M est de dimension 0).",fra
"Guido Candiani, Dalla galea alla nave di linea: le trasformazioni della marina veneziana (1572-1699), Novi Ligure, Città del Silenzio, 2012.",ita
"Nel 2005, ha implementato un programma di borse di studio governative che hanno permesso di inviare giovani uomini e donne a studiare all'estero in diversi atenei in tutto il mondo per gli studi universitari e post-laurea. Il programma ha offerto fondi per le spese scolastiche e quotidiane fino a quattro anni. Si stima che più di 70 000 studenti si siano formati all'estero, in più di 25 paesi. Stati Uniti, Inghilterra e Australia sono le prime tre destinazioni scelte dai giovani studenti sauditi. Attualmente, più di 22 000 giovani studiano negli Stati Uniti.",ita
"1852: Thueyts debe haber sido muy sucio, porque el alcalde pide al pueblo eliminar las piedras, estiércol, madera, basura de las calles y plazas, que está causando una molestia al tráfico y podría causar problemas de salubridad. La ciudad contrató la primera presentación pública de limpieza.",spa
"Per i Giochi Paralimpici invernali del 2006 il TOROC ha successivamente richiesto ad Albuquerque la creazione di una nuova mascotte simile alle linee creative di Neve e Gliz. L'artista ha creato ""Aster"", un fiocco di neve stilizzato che trasmette gli ideali paraolimpici: la determinazione, la passione e il coraggio dell'atleta disabile. Quando è presentato in uniforme sportiva, Aster è di solito rappresentato dal colore verde. Completa anche i colori del logo dei Giochi Paralimpici del 2006.",ita
"En el Mundial de Atenas 1997 ganó la medalla de plata en triple salto, llegando hasta los 15.16 metros que fue récord nacional de Rumania, siendo superada por la checa Šárka Kašpárková (oro con 15.20 m que fue récord nacional de la República Checa) y por delante de la ucraniana Olena Hovorova (bronce con 14.67 m que fue su mejor marca personal).",spa
"In questi due anni non prova altro che tristezza e noia e si chiede se non dovrebbe abbandonare la magistratura per volgersi all'arte, senza riuscire a decidersi tra la pittura, la musica e la poesia. Abbozza due opere: Il rinnegato e Faustina. Determinato a scappare da questo esilio, moltiplica le iniziative, sollecita l'intervento dei suoi amici. Nell'attesa riprende la sua abitudine di andare di bar in bar, beve il punch (una bevanda a base di arak, di limone e di zucchero a cui si dà fuoco) e conosce gravi crisi di angoscia nervosa. Infine, grazie a Hippel, ottiene di essere trasferito a Varsavia. Prima di raggiungere il suo nuovo posto di lavoro, trascorre un ultimo soggiorno nella sua città natale nel febbraio 1804. Sua zia è appena morta ed egli teme di non ricevere la sua parte di eredità.",ita
"En un congreso en Bagé, propuso una reforma constitucional y la adopción del parlamentarismo. No era su intención levantarse en armas y luchó para que no hubiese conflicto, pero fue derrotado por el inicio de la revolución Federalista, que duró de 1893 a 1895.",spa
"În apropierea Soarelui, întreaga materie gazoassă este volatilizată, dar o parte din nucleu, protejat de un strat de pulbere rău conducător de căldură, rămâne solid.",ron
"María Jesús GARCÍA GARROSA (1990): La retórica de las lágrimas. La comedia sentimental española (1751-1802). Valladolid: Universidad de Valladolid, 1990.",spa
"À leur grand étonnement, les habitants du village se sont vite rendu compte qu'une vie est possible avec ce nouveau voisin. Beaucoup d'entre eux attendent ces jours-là avec fébrilité. Des conditions de vie plus bruyantes sont pour beaucoup synonymes d'un déménagement définitif. Cette heureuse constatation faite, il faut redonner l'espoir, relancer le dynamisme de la population. Cette année-là, personne n'imagine encore que le nom de ce village allait être prononcé par des gens de toutes nationalités, de tous les continents, destination : Roissy Charles de Gaulle. En 1976, un an et demi après l'inauguration de l'aéroport, le premier hôtel ouvre ses portes au no 1 de la nouvelle allée du Verger. Une nouvelle ère économique nait. De nouvelles possibilités s'ouvrent, mais avec de nombreuses difficultés à contourner.",fra
"Da sottolineare il fatto che a questa seconda partecipazione la MGS-01 ha subito un notevole sviluppo, essendo ora dotata di raffreddamento a liquido per una cilindrata totale portata a 1.350 cc.",ita
"In chimica organica, il butile (abbreviato con But) è un gruppo funzionale alchilico a quattro atomi di carbonio, avente formula -C4H9. L'alcano corrispondente, dal quale si ricava sottraendo un atomo di idrogeno, è il butano.",ita
"(DE) Thaddäus Zajaczkowski, A. M. Zamann: Johannes Anton Freiherr von Mikulicz-Radecki (1850–1905). Sein Beitrag zur Urologieentwicklung. Der Urologe 49 (2010), S. 280–285",ita
"Questa tendenza al peggioramento e al degrado si invertì solo verso il finire degli anni settanta, con l'elezione a sindaco di Ed Koch; i suoi tre mandati come sindaco (1978-1989) furono caratterizzati da un progressivo miglioramento delle condizioni di vita dei newyorkesi, pur in presenza di forti tensioni razziali. Suo successore fu David Dinkins, primo sindaco nero della storia cittadina, che tuttavia non ebbe un'azione politica di successo e perse le elezioni del 1994 a favore di Rudolph Giuliani. Giuliani, mettendo in pratica il metodo della tolleranza zero, riuscì a liberare definitivamente New York dalla microcriminalità che l'affliggeva, con immediati riflessi sulla consistenza della popolazione della città che tornò ad aumentare superando gli 8 milioni di abitanti.",ita
"El matrimonio infantil, en particular los de menores de 12 años, no prepara ni proporciona al individuo mucha oportunidad de hacer una elección informada y libre sobre el matrimonio. Estos matrimonios infantiles son de forma implícita matrimonios arreglados.[48]​ En las zonas rurales del África subsahariana, Asia meridional y América Latina, la pobreza y la falta de opciones, tales como ser capaz de asistir a la escuela dejan pocas alternativas a los niños aparte de matrimonios arreglados.[41]​",spa
"Nel 1976 nasce il modello più popolare e di successo di quegli anni, il Le Mans. Di questa moto furono prodotte quattro versioni, designate I, II, III e 1000. La I, II e la III serie hanno un motore di 850 cc mentre l'ultima, appunto, di 1000 cm³. Le prime due serie sono caratterizzate dalle teste dei cilindri tonde, mentre le successive squadrate. Tutti i modelli alimentati da carburatori Dell'Orto, da 36 mm sulle 850 e da 40 mm sulla 1000. Quest'ultima nasce con una ruota anteriore da 16"", ma la guidabilità ne risente e alla fine degli anni ottanta ne viene approntata una versione con ruota da 18"" e semicarena fissa. Le moto erano, e sono ancora, molto apprezzate per il loro stile e per le loro prestazioni. La coppia del motore e la solidità del telaio assicurano la competitività del modello proprio nel periodo in cui i fabbricanti giapponesi si stanno affermando nel mercato motociclistico Europeo.",ita
"Bonavigo è situato a circa 34 chilometri a sud-est da Verona, e si trova ad oriente del fiume Adige. Fa parte della Bassa Veronese. Il suo territorio, specialmente nel medioevo, ha subito varie modifiche a cause delle inondazioni e delle variazioni del corso dell'Adige. La modifica più importante è la scomparsa di un ramo dell'Adige che si dirigeva verso Montagnana.",ita
"La municipalité d'alors tenta vainement de lutter contre la création de cet aéroport, qui apportait déjà dès le début des travaux son lot de nuisances, avec l'arrivée des engins de chantier et les importantes dégradations engendrées aux rues du village (camions, boue, canalisations détruites…). Les agriculteurs quant à eux protestèrent au début, mais comprenant rapidement que l'édification de l'aéroport était inéluctable, négocièrent les meilleurs dédommagements financiers possibles afin de se reconvertir sur place ou de racheter des terres agricoles ailleurs.",fra
"Il 1979 vede la partecipazione all'Eurovision Song Contest con la canzone Raggio di Luna, incisa poi in spagnolo con titolo Rayo de Luna e in inglese come Moonshine. Durante l'autunno viene pubblicato il singolo C'è tutto un mondo intorno, che anticipa l'album Tournée. Nel 1980 il gruppo pubblica l'album Il tempo del sole con il singolo Italian Sinfonia che viene presentato nell'estate al Festivalbar, dove ottiene un ottimo successo.",ita
La première mention écrite du village date de 1305. Sa création est liée à l'extraction de minerai d'argent dans la région. Les vestiges de l'exploitation minière sont encore visibles.,fra
"En 2004, l’entreprise devient le chronométreur officiel de l’Indy Racing League (IRL) et de l'Indianapolis 500. La même année, TAG Heuer lance à la Foire horlogère de Bâle une « concept watch » : la Monaco V4. Inspirée de l’héritage de la marque dans la course automobile (son nom est tiré des quatre barillets du mouvement reliés par un pont en forme de V, rappelant les cylindres d’un moteur de voiture de course), la Monaco V4 utilise une masse linéaire, des roulements à billes, et son mécanisme est entraîné par des courroies. Elle reçoit un « Red Dot Design Award » en 2005[réf. nécessaire].",fra
"A treia selecție a venit în victoria cu 3-0 în fața Germaniei de pe White Hart Lane, care a avut loc la 4 decembrie 1935, fiind convocat după ce Ralph Birkett nu a mai putut juca din cauza unei accidentări; Matthews a făcut un meci mai slab față de adversarul său Reinhold Münzenberg atât pe fază ovensivă cât și pe cea defensivă. Matthews a fost ironizat de suporterii englezi și criticat de presă.",ron
"L'ère contemporaine a ménagé peu de place pour cette race de chien courant spécialisée dans la chasse en grande meute, au profit de croisements plus récents. Les effectifs de ces chiens ont décliné dangereusement durant la première partie du XXe siècle. Le chien d'Artois semblait même en voie de disparaître, après la Seconde Guerre mondiale. Dans les années 1970, les efforts conjugués de MMe Pilat et de M. Audrechy de Buigny-lès-Gamaches dans la Somme ont permis de sauver la race de l'extinction.",fra
"Después del ingreso del 3 de noviembre de 1964 al Presidente de Chile, las relaciones se restablecieron el 24 de noviembre de 1964, Y no fue hasta 1967 que los tratados bilaterales fueron firmados por los dos estados.[1]​[4]​ La victoria de Salvador Allende en las elecciones presidenciales chilenas de 1970 dio a la Unión Soviética la oportunidad de estrechar lazos con Chile. La victoria del partido político de Allende, de la coalición de Socialistas Socialistas, comunistas y de diversos partidos de izquierda, demostró que tal vez el gobierno de Chile era Ideológicamente y políticamente más cerca de la Unión Soviética que cualquier otro país sudamericano. Sin embargo, la Unión Soviética vaciló en asumir la carga para garantizar el éxito del experimento chileno. Económicamente, la ayuda soviética llegó en forma de créditos a largo plazo, que representaban menos de 350 millones de dólares, con una cantidad limitada de ayuda en forma de moneda fuerte. El gobierno de Allende necesitaba más ayuda financiera, no proyectos conjuntos en pesca y vivienda, para resolver problemas de balanza de pagos. Aunque el comercio bilateral entre los dos países se expandió y diversificó, todavía era mucho más bajo que los niveles de comercio entre la Unión Soviética y otros países sudamericanos. Por último, la Unión Soviética ofreció algunas formas de asistencia técnica para la construcción de fábricas, la producción de petróleo y para operar la nacionalización chilena del cobre, minas de cobre nacionalizadas. Los limitados niveles de asistencia económica de la Unión Soviética en Chile muestran la clara vacilación soviética hacia incurrir en enormes cargas económicas.[3]​ Los soviéticos ya habían visto los inmensos costos asociados con el apoyo a un gobierno comunista en el hemisferio occidental después de su apoyo a Fidel Castro y su gobierno en Cuba después de 1959. A comienzos de los años setenta, la Unión Soviética había comenzado a practicar una distensión con Estados Unidos y un mayor apoyo al gobierno de Allende podría poner en peligro la frágil relación entre Estados Unidos y la Unión Soviética. La Unión Soviética estaba cada vez más reacia a permitir que el proceso revolucionario chileno destruyera su nueva distensión con los Estados Unidos.[5]​ La Unión Soviética también se ocupó de problemas económicos propios que disuadieron aún más el aumento de la asistencia económica a Chile. A partir de mayo de 1972, los líderes de la URSS empezaron a ver a Chile como un ejemplo de lo que podía salir mal en un proceso revolucionario, en lugar de una buena inversión en la batalla global contra el capitalismo cuando el gobierno de Allende perdió apoyo popular y la economía chilena permaneció en un parada.[6]​ Del mismo modo, la Unión Soviética practicaba el pragmatismo en sus relaciones políticas con Chile. A lo sumo, la Unión Soviética sólo demostró apoyo moral y propagandístico a Chile en lugar de una política más tangible.[3]​",spa
"La historia se centra en Marty, un niño que excava piezas antiguasde robot para luego venderlas. Un día, el descubrió el Puño de Eon, que luego de cobrar vida, se inserta en el brazo de Marty, dándole al mismo tiempo, asombrosas habilidades de lucha, que le harían saber, que él, es el último superviviente y heredero de la familia Eon.",spa
"Una secuela del manga, adaptando el arco restart, empezó a ser serializada en la edición de junio de 2016 de Monthly Comp Ace siendo ilustrada por Senbei Nori.[20]​",spa
"Bibliografia italiana di Ernst Theodor Amadeus Hoffmann, su Catalogo Vegetti della letteratura fantastica, Fantascienza.com. (aggiornato fino al gennaio 2010)",ita
"La commune fait partie d'un regroupement pédagogique intercommunal (RPI) avec Fortel-en-Artois, Villers-l'Hôpital, Buire-au-Bois, Rougefay, Vacquerie-le-Boucq, permettant la scolarisation dans le primaire de près de 220 enfants dans les années 2000/2010.",fra
"As criticas aos vídeos assistidos pelos rapazes são destrutivas com piadas e difamações, no começo das temporadas os garotos faziam criticas apenas a videoclipes, mas atualmente as criticas também são feitas a reality shows, internet e lutas. A série no Brasil, recebeu a classificação de 16 anos.",por
"Nell'estate dello stesso anno il gruppo partecipa al Festivalbar con Piccoli giganti e ad alcune tappe del Cantagiro, dove ripresenta alcuni successi come Ti sento. Proprio questi brani permettono alla formazione di vincere la prima tappa e di gareggiare per la sezione big alla pari con i brani di Aleandro Baldi, che, tuttavia, nella tappa finale di Fiuggi vincerà con 770 punti contro i 750 dei Matia. Il 1º novembre 1992, il gruppo tiene un lungo concerto al Rolling Stone di Milano, dove interpreta vecchi brani di successo e canzoni da Anime pigre.",ita
"O Club Atlético Colón é um clube argentino de futebol. Sua sede fica na cidade de Santa Fe, capital da Provincia de Santa Fe. A equipe disputa a Primera División Argentina.",por
"În sezonul 1935–1936 Matthews și-a adăugat dubla fentă din corp în arsenalul său de trucuri. Nu a fost convocat la națională dar a strâns 45 de meciuri pentru Stoke, care a terminat campionatul pe locul al patrulea sub mandatul lui Bob McGrory – cel mai bun loc ocupat de echipă în prima divizie. În următorul sezon a apărut în 42 de partide, inclusiv în cea mai mare victorie a lui Stoke: 10–3 cu West Brom în meciul jucat pe Victoria Ground. La sfârșitul sezonului a fost recompensat cu un bonus de £650, deși conducerea lui Stoke a insistat inițial că el ar merita să primească doar £500 din moment ce în primii doi ani ai săi la club a jucat doar la amatori — această atitudine avea să-i lase lui Matthews un gust amar.",ron
"La marque reste étroitement liée au sport automobile (partenaire de l'écurie de Formule 1 McLaren de 1985 à 2015 entre autres), et à la maîtrise des temps infiniment petits (en 2006, lors de la Race of Champions, TAG Heuer mesure le plus petit écart de l'histoire du sport mondial : 2/10 000e de seconde en demi-finale). Mais son univers de communication s'étend bien au-delà. Des ambassadeurs et partenariats divers dans le sport (football avec Cristiano Ronaldo, tennis avec Maria Sharapova, les plus grands marathons), dans la musique électronique avec David Guetta, développant un style de vie (lifestyle) avec Cara Delevingne comme égérie. Son patrimoine, ses racines suisses sont aussi un élément fort de sa communication.",fra
"Aria naturală reprezintă un sit geologic și paleontologic de interes științific, cu formațiuni metamorfice și roci magmatice alcaline datate în liasicul inferior.",ron
"La città di New York si estende su una superficie di 1.214 km², dei quali circa 784 km² situati su terraferma e 430 km² occupati da acque. Il territorio è quasi ovunque estesamente urbanizzato, caratterizzato da una edificazione prevalentemente verticale (per la quale New York è famosa nel mondo) che porta ad elevati valori di densità media di popolazione (superiore in media a 10.000 ab./km², con punte di oltre 25.000 ab./km² a Manhattan).",ita
"Segundo o IBGE, Olinda tinha em 2016 uma população estimada em 390.144 habitantes numa área de 37,9 km². Olinda é um município essencialmente habitacional, comercial e turístico. Pode-se dizer que é uma cidade dormitório em relação à vizinha capital pernambucana, Recife.",por
"Na série Drop Dead Diva, April interpreta a melhor amiga da personagem principal, Jane Bingum (interpretada por Brooke Elliott). Nesse seriado, sua personagem, Stacy Barrett, é uma típica patricinha tola que quer ser atriz e ajuda sua amiga a conviver com sua nova realidade: estar no corpo de uma gordinha para ter sua segunda chance de viver. A série foi encerrada em 2014.",por
La présence intralobulaire de tissu embryonnaire est associée avec deux maladies génétiques par mutation du gène WT1 le syndrome WAGR et le syndrome de Denys-Drash.,fra
"Depuis 2016, Stéphanie Thazar est remplacé Missty, Lionel Florence rejoint également le jurys toujours composé de Pascal Montrouge, Nicole Dambreville et Prof. Jah PinPin",fra
"Dopo lo Iowa Central Community College, Cain frequenta e si laurea presso l'ASU. Qui pratica lotta per tre anni e stabilisce un record di 86–17, piazzandosi al quinto posto del paese nel 2005 e al quarto nel 2006. In questo periodo Cain si allena insieme ai futuri fighter UFC Ryan Bader e C.B. Dollaway.",ita
"En dimensions supérieures, on sait peu de choses. Par exemple, on ne sait pas si Diff(S4) a plus de deux composantes ; mais d'après les travaux de Milnor, Kahn et Antonelli, pour n supérieur ou égal à 7, Diff(Sn) n'a pas le type d'homotopie d'un CW-complexe fini.",fra
"Nel marzo 1907 fu eletta a far parte del direttivo della Società per l’arbitrato internazionale per la pace di Torino, in cui sedeva tra gli altri Edmondo De Amicis.",ita
"Max Wilberg: Regenten-Tabellen. Eine Zusammenstellung der Herrscher von Ländern aller Erdteile bis zum Beginn des 20. Jahrhunderts. Fráncfort del Óder 1906, S. 219 (escrito en alemán).",spa
"En el campo de la microscopía vegetal, despuntó por lo esmerado y exacto de sus ilustraciones, descubriendo estomas, capilares y flores. Están recopilados en su obra Anatomía Plantarum (1675-1679).",spa
"La serie si concentra su un gruppo di orfani che vivono in un orfanotrofio chiamato ""Rincón de Luz"" che vengono aiutatati da Belén. Dalla quinta stagione la storia viene rinnovata con cambio dei personaggi e della trama.",ita
"Durante la notte del 28 gennaio una squadra a cavallo e bene armata di ""picciotti"", guidata dai maggiorenni del paese, fu inviata a Messina, dove si distinse in estenuanti giornate di battaglia fino allo sfortunato epilogo che vide la caduta di Messina, il 7 settembre 1848.",ita
"Pinon es una población y comuna francesa, en la región de Picardía, departamento de Aisne, en el distrito de Laon y cantón de Anizy-le-Château.",spa
"Según el censo de 2010,[4]​ había 725 personas residiendo en Santa Clara. La densidad de población era de 115,62 hab./km². De los 725 habitantes, Santa Clara estaba compuesto por el 90.48% blancos, el 0.97% eran afroamericanos, el 0.69% eran amerindios, el 0.28% eran asiáticos, el 0.28% eran isleños del Pacífico, el 5.1% eran de otras razas y el 2.21% pertenecían a dos o más razas. Del total de la población el 18.76% eran hispanos o latinos de cualquier raza.[5]​",spa
"Metoda a fost acceptată de către Royal Navy, efectuându-se numeroase scufundări la adâncimi de 60 ... 90 m, urmate de decompresii în camera submersibilă.",ron
"Farrington, D. P. (1996a) Later life outcomes of truants in the Cambridge Study. In Berg, I. and Nursten, J. (Eds.) Unwillingly to School (4th ed.). London: Gaskell (pp. 96-118).",por
"Esistono anche numerose isole di dimensioni più piccole; fra le maggiori vi sono Ellis Island, l'isola in cui un tempo sbarcavano le navi piene di immigrati provenienti dall'Europa, e dove questi venivano tenuti in quarantena per un certo periodo prima di essere ammessi al resto degli Stati Uniti; Liberty Island, l'isola dove è collocata la Statua della Libertà; Governors Island, Rikers Island, situata nell'East River a nord di Manhattan e sede di un enorme complesso carcerario; Roosevelt Island, una piccola isola allungata nell'East River. All'estremità sudorientale della città, compresa nei borough del Queens e di Brooklyn, si trovano inoltre alcune piccole isole protette nella Gateway National Recreational Area.",ita
"Entartons, entartons les pompeux cornichons !, Flammarion, 2005 (Récit de ses trente ans de guérilla pâtissière, avec les éclairages des tartologues Jean-Pierre Bouyxou et Robert Dehoux).",fra
"Stegersbach est une commune autrichienne du district de Güssing dans le Burgenland. Le nom hongrois de la commune est Szentelek, le nom croate Santalek, le nom romani Schtega.",fra
"15 februarie: Al doilea atac armat de la Copenhaga, de data asta asupra unei sinagogi. Doi polițiști au fost răniți. Poliția daneză a împușcat un bărbat, despre care susține că este atât autorul atacului de la sinagogă cât și al atacului terorist la o cafenea din capitala daneză.",ron
"Rodrigues, M.T. & Gonçalves da Cruz, C.A. 2004. Bokermannohyla izecksohni. 2006 IUCN Red List of Threatened Species. Consultado el 21 de julio de 2007.",spa
"El municipio abarca la llanura aluvial del sur hasta la costa sur surcada por varios ríos entre ellos el mayor: el Río San Cristóbal y con varios embalses, así como gran parte de la Sierra del Rosario. Incluye los poblados urbanos de Santa Cruz de los Pinos, Taco Taco, José Martí y López Peña, así como numerosos poblados rurales (Mango Jobo, Fierro, Tranquilidad, Chirigota, Río Hondo, Piedra, Niceto Pérez, etc.). La ciudad de San Cristóbal tiene cerca de 27 000 habitantes con un rápido desarrollo urbano en los últimos años.",spa
"A rica e imponente cerimônia de abertura, oficialmente feita pelo presidente Ronald Reagan, um californiano, ocorreu no mesmo estádio olímpico, o Los Angeles Memorial Coliseum completamente remodelado, onde foram realizadas as primeiras Olimpíadas de Los Angeles em 1932 e contou com a emoção da entrada da chama olímpica carregada pela neta de Jesse Owens, o mais emblemático dos heróis olímpicos americanos e grande nome dos Jogos de 1936 em Berlim, além do antológico voo do homem foguete, numa demonstração da tecnologia dos anfitriões.",por
"New York è una delle capitali mondiali anche in fatto di cibo, vantando una cucina influenzata da centinaia di culture diverse. Nei suoi cinque grandi distretti vi sono circa 25,000 ristoranti ed oltre 12,000 tra bodegas, groceries e deli, molti dei quali aperti 24 ore su 24, 7 giorni su 7.",ita
Il est vice-président de l'Association pour le développement de l’histoire culturelle et de la Société des études romantiques et dix-neuviémistes.,fra
"Elissonde comenzó con el mountain bike a la edad de ocho años, aunque en 2009 fue fichado por el equipo amateur EC Château d'Olonne. La temporada siguiente la desarrolló en el conjunto CC Étupes también como amateur y en el que consiguió una victoria de renombre como la Ronde de l'Isard d'Ariège además de ganar una etapa en la misma. Debido a esta victoria fue captado por Marc Madiot que lo puso a pruebas en la FDJ durante los últimos cuatro meses de 2011.",spa
"A instrução consta de três partes: ""a primeira recorda alguns aspectos antropológicos, teológicos e éticos de importância capital; a segunda enfrenta novos problemas em matéria de procriação; a terceira examina algumas novas propostas terapêuticas que comportam a manipulação do embrião ou do património genético humano.""",por
"La troisième guerre samnite s'achève en 290 av. J.-C. par la soumission des Samnites qui demandent la paix et le renouvellement pour la quatrième fois du traité de 354 av. J.-C. Durant cette guerre, les Romains ont dû faire face à de nouvelles coalitions formées par ses voisins territoriaux qui craignent l'annexion. Ainsi les Samnites ont bénéficié du soutien des Étrusques et des Ombriens ainsi que des mercenaires Gaulois, principalement Sénons et Boïens, payés avec l'or étrusque. Les Romains n'ont pas pu soumettre les Étrusques et les Gaulois à l'issue de la guerre et auraient fondé la colonie de Sena Gallica en territoire gaulois (Ager gallicus) entre 290 et 289 av. J.-C. comme tête de pont afin d'y consolider leurs positions. Les cités étrusques de Vulci et Volsinii prennent la tête de la résistance contre Rome et exploitent le ressentiment gaulois provoqué par la fondation de la colonie. Quelques années plus tard, entre 285 et 284 av. J.-C., elles concluent une nouvelle alliance avec les Boïens et les Sénons, ces derniers acceptant d'être à nouveau enrôlés comme mercenaires pour le compte des Étrusques.",fra
"Tem média de 24 trabalhos no teatro como ator, produtor e roteirista. Mais tarde, se especializou atrás dos palcos trabalhando com figurino e cenografia.",por
"La temporada 1977 fue la 5º edición del Campeonato Mundial de Rally. Comenzó el 22 de enero en el Rally de Montecarlo y terminó el 4 de noviembre en el Rally de Gran Bretaña. Fue puntuable, al igual que en años anteriores para los constructores y se introdujo por primera vez la Copa FIA para pilotos (FIA Cup for Rally Drivers) que sería la predecesora del campeonato de pilotos.",spa
"Le dimensioni variano dai 15 ai 25 cm, compresa la coda.Ha una colorazione molto variabile a seconda della sottospecie e delle popolazioni locali: il dorso è verde, verde-oliva o verde-brunastro, variamente macchiettato e/o striato. Il ventre è biancastro o verdastro. Le popolazioni che vivono nelle isole piccole sono molto variabili e presentano grandi diversità nel disegno caratteristico del dorso.",ita
